Country,FormalCoun,CountrySor,AfricaRegi,GID_0,NAME_0,GID_1,NAME_1,NL_NAME_1,GID_2,NAME_2,VARNAME_2,NL_NAME_2,TYPE_2,ENGTYPE_2,CC_2,HASC_2,ISO_A3,CONTINENT,rur20pop_c,rur20pop_s,rur20pop_m,adu20pop_c,adu20pop_s,adu20pop_m,all20pop_c,all20pop_s,all20pop_m,AREA,dens20pop,rurdense,has_age_da
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.8_1,Gilan,,IRN.8.3_1,Bandar-e Anzali,,,Shahrestan,County,,IR.GI.BA,IRN,Asia,306,75495.27605599165,246.71658841827337,306,75495.27605599165,246.71658841827337,306,95621.34756076336,312.4880639240633,226042031.58845446,0.00042302463346665216,0.0003339877788456743,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.8_1,Gilan,,IRN.8.4_1,Fuman,Fooman,,Shahrestan,County,,IR.GI.FU,IRN,Asia,1286,69765.7972164154,54.25023111696377,1286,69765.7972164154,54.25023111696377,1286,88387.08114051819,68.73023416836563,883426522.4620185,0.00010005029155587554,0.0000789718164924292,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.8_1,Gilan,,IRN.8.5_1,Hashtpar,,,Shahrestan,County,,,IRN,Asia,5579,323837.55864501,58.04580724950887,5579,323837.55864501,58.04580724950887,5579,413530.8429389,74.12275370835275,3789339856.2751226,0.00010913004866905658,0.00008546015161684088,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.8_1,Gilan,,IRN.8.6_1,Lahijan,,,Shahrestan,County,,IR.GI.LA,IRN,Asia,2322,216517.86048698425,93.24627927949365,2322,237001.1804637909,102.06769184487119,2322,300208.30368232727,129.28867514312114,1596490790.2654333,0.00018804261541177728,0.00013562111463918052,true
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.8_1,Gilan,,IRN.8.7_1,Langrud,Langerood,,Shahrestan,County,,IR.GI.LG,IRN,Asia,496,83828.48593139648,169.00904421652518,496,83828.48593139648,169.00904421652518,496,106176.08431243896,214.06468611378824,339648821.33080107,0.00031260548438361496,0.00024680929438513114,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.8_1,Gilan,,IRN.8.8_1,Rasht,,,Shahrestan,County,,IR.GI.RA,IRN,Asia,1668,40607.4068569839,24.344968139678596,1668,771487.6177334487,462.52255259799085,1668,977156.2918298244,585.82511500589,1141805651.5213823,0.0008557991375571024,0.00003556420201886122,true
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.8_1,Gilan,,IRN.8.9_1,Rudbar,,,Shahrestan,County,,IR.GI.RB,IRN,Asia,3565,80105.63027991354,22.47002251890983,3565,106467.4933475405,29.86465451543913,3565,135045.04620483518,37.88079837442782,2464793414.833904,0.00005478960037465676,0.00003249993682951789,true
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.8_1,Gilan,,IRN.8.10_1,Rudsar,Roudsar,,Shahrestan,County,,IR.GI.RS,IRN,Asia,2490,149434.55848932266,60.01387891137456,2490,149434.55848932266,60.01387891137456,2490,189428.60895490646,76.07574656823553,1713102140.3876193,0.00011057636581555197,0.0000872303845557688,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.8_1,Gilan,,IRN.8.11_1,Shaft,Shaft,,Shahrestan,County,,IR.GI.SH,IRN,Asia,1099,54861.475635528564,49.91945007782399,1099,75007.70866775513,68.25087230914934,1099,95003.80072021484,86.44567854432651,753327128.2545466,0.00012611227865952197,0.00007282556750961856,true
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.8_1,Gilan,,IRN.8.12_1,Sume'eh Sara,Some'e Sara,,Shahrestan,County,,IR.GI.SU,IRN,Asia,866,113463.32939589024,131.02001084975777,866,113463.32939589024,131.02001084975777,866,143711.1940305233,165.9482610052232,595408269.3596551,0.00024136580129308693,0.0001905639125871007,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.9_1,Golestan,,IRN.9.1_1,Aliabad,Ali Abad,,Shahrestan,County,,IR.GO.AL,IRN,Asia,1607,197554.85478258133,122.93394821566977,1607,197554.85478258133,122.93394821566977,1607,271161.3034482002,168.7375877088987,1108067488.5323958,0.0002447155125969319,0.0001782877458522289,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.9_1,Golestan,,IRN.9.2_1,Gonbad-e-Kavus,Gonbad Kavoos,,Shahrestan,County,,IR.GO.GK,IRN,Asia,11615,505232.3822701797,43.49826795266291,11615,505232.3822701797,43.49826795266291,11615,693488.93388783,59.70632233214206,7951752092.51943,0.00008721209185334464,0.00006353724014427895,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.9_1,Golestan,,IRN.9.3_1,Gorgan,,,Shahrestan,County,,IR.GO.GO,IRN,Asia,3692,405666.31084799767,109.87711561430056,3692,405666.31084799767,109.87711561430056,3692,556811.955477953,150.81580592577274,2545454599.011261,0.00021874754933528856,0.00015936890447999815,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.9_1,Golestan,,IRN.9.4_1,Kordkuy,Kordkooy,,Shahrestan,County,,IR.GO.KO,IRN,Asia,1280,84048.9605168216,65.66325040376687,1280,84048.9605168216,65.66325040376687,1280,115358.16204854846,90.12356410042848,897220388.4652929,0.00012857282729148643,0.00009367705147738387,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.9_1,Golestan,,IRN.9.5_1,Minudasht,Minoodasht,,Shahrestan,County,,IR.GO.MI,IRN,Asia,9608,199122.60798048973,20.724667774821995,9608,199122.60798048973,20.724667774821995,9608,273258.7315633297,28.440750579030983,6553250523.319682,0.00004169819703839202,0.00003038531905226479,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.9_1,Golestan,,IRN.9.6_1,Torkaman,Bandar Torkaman,,Shahrestan,County,,IR.GO.TO,IRN,Asia,1980,59728.96967097744,30.166146298473457,1980,59728.96967097744,30.166146298473457,1980,81983.17072337959,41.40564177948464,1467173858.7865095,0.000055878292972850105,0.00004071021938761839,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.10_1,Hamadan,,IRN.10.1_1,Asadabad,,,Shahrestan,County,,IR.HD.AS,IRN,Asia,2348,97776.29690170288,41.642375171082996,2348,97776.29690170288,41.642375171082996,2348,129445.57405090332,55.130142270401755,1661974811.7618961,0.0000778866040175875,0.00005883139516299171,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.10_1,Hamadan,,IRN.10.2_1,Bahar,,,Shahrestan,County,,IR.HD.BA,IRN,Asia,2869,127635.21151447296,44.4877000747553,2868,127614.56666278839,44.49601348074909,2868,168680.11031532288,58.81454334564954,2023030582.4839635,0.00008337991119650313,0.00006309109344148272,true
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.10_1,Hamadan,,IRN.10.3_1,Hamadan,,,Shahrestan,County,,IR.HD.HA,IRN,Asia,4697,531596.6043827534,113.17790172083316,4697,531596.6043827534,113.17790172083316,4697,701568.7315206528,149.36528241870403,3318818934.201804,0.00021139108382524165,0.00016017644075259126,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.10_1,Hamadan,,IRN.10.4_1,Kabudarahang,,,Shahrestan,County,,IR.HD.KA,IRN,Asia,5013,106734.40975761414,21.291523989151035,5014,106755.0546092987,21.291395015815457,5014,141200.35749435425,28.16122008263946,3519606796.6479177,0.00004011821935019384,0.00003032566304260699,true
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.10_1,Hamadan,,IRN.10.5_1,Malayer,,,Shahrestan,County,,IR.HD.MA,IRN,Asia,4792,256163.9065246582,53.45657481733268,4792,256163.9065246582,53.45657481733268,4792,339389.45807266235,70.8241773941282,3405170272.3106775,0.00009966886555789169,0.00007522792871994348,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.10_1,Hamadan,,IRN.10.6_1,Nahavand,,,Shahrestan,County,,IR.HD.NA,IRN,Asia,2452,140216.1123790741,57.184385146441315,2452,140216.1123790741,57.184385146441315,2452,187421.2547531128,76.4360745322646,1750894641.203352,0.00010704313688703864,0.0000800825527015758,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.10_1,Hamadan,,IRN.10.7_1,Razan,,,Shahrestan,County,,IR.HD.RA,IRN,Asia,4531,112662.94729804993,24.864918847506054,4531,112662.94729804993,24.864918847506054,4531,148719.09245681763,32.822576132601554,3179425119.072409,0.00004677546628310156,0.00003543500572547502,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.10_1,Hamadan,,IRN.10.8_1,Tuyserkan,,,Shahrestan,County,,IR.HD.TU,IRN,Asia,2382,96102.38899230957,40.34525146612492,2382,96102.38899230957,40.34525146612492,2382,127054.05414581299,53.33923347851091,1688351717.2243514,0.00007525330939615458,0.000056920834688581244,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.11_1,Hormozgan,,IRN.11.1_1,Abu Musa,,,Shahrestan,County,,IR.HG.AB,IRN,Asia,18,1130.088186264038,62.782677014668785,20,1181.8443584442139,59.09221792221069,20,1726.9893589019775,86.34946794509888,14019119.717661303,0.00012318814545297837,0.00008061049545360196,true
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.11_1,Hormozgan,,IRN.11.2_1,Bandar-e-Abbas,,,Shahrestan,County,,IR.HG.BA,IRN,Asia,14721,497870.814794302,33.82044798548346,14718,497763.38802957535,33.82004267085034,14718,727351.6643633842,49.419191762697665,11236739588.454939,0.00006472977847690743,0.000044307408823982515,true
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.11_1,Hormozgan,,IRN.11.3_1,Bandar-e-Jask,Jask,,Shahrestan,County,,IR.HG.BJ,IRN,Asia,14015,22045.947767436504,1.573025170705423,14007,22041.055038571358,1.573574287040148,14007,32250.797252058983,2.302477136578781,10849427927.061716,0.000002972580441003332,0.0000020319917248767856,true
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.11_1,Hormozgan,,IRN.11.4_1,Bandar-e-Lengeh,,,Shahrestan,County,,IR.HG.BL,IRN,Asia,14,161.76537990570068,11.554669993264335,14,161.76537990570068,11.554669993264335,14,236.38229846954346,16.884449890681676,10387963.721531285,0.000022755402772498176,0.00001557238591143779,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.11_1,Hormozgan,,IRN.11.5_1,Bastak,,,Shahrestan,County,,IR.HG.BS,IRN,Asia,25411,359368.89749294706,14.14225719148979,25406,359331.19973808713,14.143556629854645,25406,524673.9935090286,20.651578111825103,19469552047.2924,0.000026948436832782403,0.000018457995161882726,true
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.11_1,Hormozgan,,IRN.11.6_1,Greater Farur,,,Island,Island,,,IRN,Asia,37,2389.4812602996826,64.58057460269413,37,2389.4812602996826,64.58057460269413,37,3491.6684608459473,94.36941786070128,27973913.45356577,0.00012481873394803373,0.00008541819735969409,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.11_1,Hormozgan,,IRN.11.7_1,Greater Tonb,,,Island,Island,,,IRN,Asia,15,949.3153343200684,63.287688954671225,15,949.3153343200684,63.287688954671225,15,1387.202434539795,92.480162302653,11810860.8681337,0.00011745142458519152,0.0000803764725466684,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.11_1,Hormozgan,,IRN.11.8_1,Hajiabad,,,Shahrestan,County,,IR.HG.HA,IRN,Asia,14009,83395.3416711092,5.952983201592491,14009,83395.3416711092,5.952983201592491,14009,120436.1481525898,8.597055332471253,10609954566.762259,0.000011351240704637832,0.00000786010356089189,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.11_1,Hormozgan,,IRN.11.9_1,Hendorabi,,,Island,Island,,,IRN,Asia,29,321.59555101394653,11.089501759101605,29,321.59555101394653,11.089501759101605,29,469.936731338501,16.204714873741413,22725278.95108434,0.000020679030270652755,0.000014151445696493926,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.11_1,Hormozgan,,IRN.11.10_1,Kish,,,Island,Island,,,IRN,Asia,119,1422.4590797424316,11.953437644894384,120,1428.1943955421448,11.901619962851207,120,2086.9724502563477,17.391437085469565,92275873.62868968,0.00002261666422855175,0.00001541528704963864,true
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.11_1,Hormozgan,,IRN.11.11_1,Lavan,,,Island,Island,,,IRN,Asia,105,1203.4389824867249,11.461323642730713,105,1199.6627593040466,11.425359612419491,105,1753.0267009735107,16.69549239022391,79983412.81590006,0.00002191737810698949,0.000015046106937906141,true
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.11_1,Hormozgan,,IRN.11.12_1,Lesser Tonb,,,Island,Island,,,IRN,Asia,2,101.15477752685547,50.577388763427734,3,128.42089080810547,42.80696360270182,3,187.6571273803711,62.55237579345703,1713374.4323201089,0.00010952487899930983,0.00005903833722432761,true
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.11_1,Hormozgan,,IRN.11.13_1,Minab,,,Shahrestan,County,,IR.HG.MI,IRN,Asia,14056,184261.17401058972,13.109076124828523,14049,184195.2476964742,13.11091520367814,14049,269153.5395849757,19.15819913054137,10808099805.761395,0.000024902947273071998,0.000017048433797064584,true
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.11_1,Hormozgan,,IRN.11.14_1,Qeshm,,,Shahrestan,County,,IR.HG.QE,IRN,Asia,2132,93892.89723014832,44.039820464422284,2137,93935.51648235321,43.95672273390417,2137,137264.80383491516,64.23247722738192,1639911132.3491747,0.00008370258676046863,0.00005725486910723426,true
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.11_1,Hormozgan,,IRN.11.15_1,Rudan,,,Shahrestan,County,,IR.HG.RU,IRN,Asia,3965,95020.9535074234,23.96493152772343,3965,95020.9535074234,23.96493152772343,3965,138850.91810941696,35.01914706416569,3022379326.874615,0.000045940930337490115,0.00003143912237041495,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.11_1,Hormozgan,,IRN.11.16_1,Sirri,,,Island,Island,,,IRN,Asia,23,1395.822467803955,60.687933382780656,23,1395.822467803955,60.687933382780656,23,2039.6681518554688,88.68122399371603,16527022.781229286,0.00012341413083619878,0.00008445698213650876,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.11_1,Hormozgan,,IRN.11.17_1,Strait of Hormuz,,,Unknown,Unknown,,,IRN,Asia,114,4928.295078277588,43.23065858138235,114,4928.295078277588,43.23065858138235,114,7201.5515213012695,63.17150457281815,89202540.28431535,0.00008073258338100862,0.00005524837143168376,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.12_1,Ilam,,IRN.12.1_1,Abdanan,,,Shahrestan,County,,IR.IL.AB,IRN,Asia,3018,30443.95307826996,10.087459601812444,3018,30443.95307826996,10.087459601812444,3018,41460.31644439697,13.737679405035445,2183752860.273475,0.000018985809794980565,0.000013941116521059719,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.12_1,Ilam,,IRN.12.2_1,Darrehshahr,,,Shahrestan,County,,IR.IL.DA,IRN,Asia,2086,59200.28712463379,28.37981166089827,2086,59200.28712463379,28.37981166089827,2086,80622.33669281006,38.6492505718169,1504674190.6450198,0.00005358125845054143,0.00003934425637968573,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.12_1,Ilam,,IRN.12.3_1,Dehloran,,,Shahrestan,County,,IR.IL.DE,IRN,Asia,8277,49744.02526855469,6.009910023988726,8277,49744.02526855469,6.009910023988726,8277,67948.40415906906,8.209303390004719,5988937195.553318,0.000011345653150198264,0.000008305985460239718,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.12_1,Ilam,,IRN.12.4_1,Eevan,Eevan,,Shahrestan,County,,IR.IL.EY,IRN,Asia,1464,44409.93416643143,30.334654485267368,1464,44409.93416643143,30.334654485267368,1464,60465.7539730072,41.301744517081424,1044879901.0874788,0.0000578686162018011,0.000042502429341602744,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.12_1,Ilam,,IRN.12.5_1,Ilam,,,Shahrestan,County,,IR.IL.IL,IRN,Asia,1869,111931.06326079369,59.88820934231872,1869,111931.06326079369,59.88820934231872,1869,152579.05540537834,81.63673376424737,1336137315.865989,0.0001141941427677944,0.000083772125762574,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.12_1,Ilam,,IRN.12.6_1,Mehran,,,Shahrestan,County,,IR.IL.ME,IRN,Asia,5388,53957.931080281734,10.01446382336335,5388,53957.931080281734,10.01446382336335,5388,73637.5575171709,13.666955738153472,3872797899.223989,0.000019014046029080427,0.000013932545018962529,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.12_1,Ilam,,IRN.12.7_1,Shirvan and Chard-e-Aval,Shirvan-o-Chardavol,,Shahrestan,County,,IR.IL.SC,IRN,Asia,3318,132464.5911064148,39.92302323882303,3319,132495.13201522827,39.92019644930048,3319,179945.4100341797,54.216755056999,2378121347.9470367,0.00007566704289060832,0.00005570135906679768,true
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.13_1,Kerman,,IRN.13.1_1,Baft,,,Shahrestan,County,,IR.KE.BF,IRN,Asia,16471,82570.69781088829,5.013095611127939,16472,82608.26048254967,5.015071666012,16472,116086.46954011917,7.047503007535161,12420884572.179777,0.000009346071035884913,0.000006647730870620088,true
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.13_1,Kerman,,IRN.13.2_1,Bam,,,Shahrestan,County,,IR.KE.BM,IRN,Asia,24928,262302.7809486389,10.522415795436414,24928,262302.7809486389,10.522415795436414,24928,367675.55766153336,14.74950086896395,18727896391.833347,0.000019632507034899297,0.000014005992742624367,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.13_1,Kerman,,IRN.13.3_1,Bardsir,,,Shahrestan,County,,IR.KE.BR,IRN,Asia,8996,51706.7297039032,5.747746743430769,8996,51706.7297039032,5.747746743430769,8996,72347.46597599983,8.042181633614922,6715741720.896768,0.00001077281839932628,0.000007699332680262558,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.13_1,Kerman,,IRN.13.4_1,Jiroft,,,Shahrestan,County,,IR.KE.JI,IRN,Asia,20983,481390.3561038971,22.941922323018495,20982,481352.7934322357,22.941225499582295,20982,673514.4194016457,32.09962917746858,15835025583.863123,0.000042533206898509766,0.000030400352279472402,true
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.13_1,Kerman,,IRN.13.5_1,Kahnuj,,,Shahrestan,County,,IR.KE.KA,IRN,Asia,39130,340103.2799001932,8.691624837725357,39130,340103.2799001932,8.691624837725357,39130,477605.3907612562,12.205606715084492,29904142997.15516,0.000015971211440725514,0.00001137311575632005,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.13_1,Kerman,,IRN.13.6_1,Kerman,,,Shahrestan,County,,IR.KE.KE,IRN,Asia,73286,565215.0709473491,7.712456280153768,73287,565216.2021045089,7.7123664784274,73287,791250.6062164307,10.796602483611426,54257482296.332275,0.000014583253271778112,0.000010417274208566747,true
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.13_1,Kerman,,IRN.13.7_1,Rafsanjan,,,Shahrestan,County,,IR.KE.RA,IRN,Asia,14089,50027.46853363514,3.550817555088022,14089,50027.46853363514,3.550817555088022,14089,69818.92069661617,4.955562545007891,10447069947.980844,0.000006683110292576381,0.000004788660244713322,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.13_1,Kerman,,IRN.13.8_1,Ravar,,,Shahrestan,County,,IR.KE.RV,IRN,Asia,15602,150249.98581069708,9.630174709056345,15602,150249.98581069708,9.630174709056345,15602,210077.52890646458,13.464782009131174,11480473738.776587,0.000018298681194392194,0.000013087437786056766,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.13_1,Kerman,,IRN.13.9_1,Sirjan,,,Shahrestan,County,,IR.KE.SI,IRN,Asia,21520,236398.18772640824,10.985045898067298,21520,236398.18772640824,10.985045898067298,21520,330629.887388736,15.363842350777695,16122729951.96931,0.000020507066010142484,0.000014662416875470484,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.13_1,Kerman,,IRN.13.10_1,Zarand,,,Shahrestan,County,,IR.KE.ZA,IRN,Asia,10589,162611.56947088242,15.356650247509908,10589,162611.56947088242,15.356650247509908,10589,227524.2487769127,21.48684944535959,7850447788.402097,0.000028982327493859256,0.00002071366804211061,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.14_1,Kermanshah,,IRN.14.1_1,Eslamabad-e-Gharb,,,Shahrestan,County,,IR.BK.EG,IRN,Asia,6111,194906.51069450378,31.89437255678347,6111,194906.51069450378,31.89437255678347,6111,260879.41537952423,42.69013506455968,4344257266.674509,0.00006005155757711954,0.0000448653242039008,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.14_1,Kermanshah,,IRN.14.2_1,Gilan-e-Gharb,,,Shahrestan,County,,IR.BK.GG,IRN,Asia,2934,48282.27199840546,16.456125425496065,2934,48282.27199840546,16.456125425496065,2934,64654.0934343338,22.03615999806878,2084693706.4163043,0.000031013713542349355,0.00002316036732389103,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.14_1,Kermanshah,,IRN.14.3_1,Harsin,,,Shahrestan,County,,IR.BK.HA,IRN,Asia,798,60241.037742614746,75.49002223385307,798,60241.037742614746,75.49002223385307,798,80803.25317001343,101.25720948623237,569330839.588457,0.0001419267103612767,0.00010581024872315052,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.14_1,Kermanshah,,IRN.14.4_1,Kangavar,,,Shahrestan,County,,IR.BK.KA,IRN,Asia,692,30913.509548187256,44.672701659230135,692,30913.509548187256,44.672701659230135,692,41206.38485336304,59.546798921044854,487640964.37140447,0.00008450148339461245,0.00006339399641709026,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.14_1,Kermanshah,,IRN.14.5_1,Kermanshah,,,Shahrestan,County,,IR.BK.KE,IRN,Asia,7566,707800.0313529968,93.55009666309765,7566,707800.0313529968,93.55009666309765,7566,947416.984003067,125.22032566786505,5381307551.53168,0.00017605702237431198,0.0001315293773074791,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.14_1,Kermanshah,,IRN.14.6_1,n.a. (03),,,Shahrestan,County,,,IRN,Asia,2603,48117.58070278168,18.48543246361186,2603,48117.58070278168,18.48543246361186,2603,64372.86423969269,24.73025902408478,1834079358.5253375,0.0000350981891489421,0.000026235277377239475,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.14_1,Kermanshah,,IRN.14.7_1,Paveh,,,Shahrestan,County,,IR.BK.PA,IRN,Asia,3088,127464.90596103668,41.27749545370359,3088,127464.90596103668,41.27749545370359,3088,170945.38446617126,55.35796129085857,2181449197.0920343,0.00007836322051141453,0.00005843129701620046,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.14_1,Kermanshah,,IRN.14.8_1,Qasr-e-Shirin,,,Shahrestan,County,,IR.BK.QS,IRN,Asia,2115,18488.783954381943,8.74174182240281,2115,18488.783954381943,8.74174182240281,2115,24793.299188137054,11.72260008895369,1508682046.3157523,0.00001643374708984113,0.00001225492409055448,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.14_1,Kermanshah,,IRN.14.9_1,Sahneh,,,Shahrestan,County,,IR.BK.SH,IRN,Asia,2541,118068.80564498901,46.46548825068438,2541,118068.80564498901,46.46548825068438,2541,158009.4804763794,62.18397500054286,1802831617.4918153,0.00008764516826935267,0.000065490756041461,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.14_1,Kermanshah,,IRN.14.10_1,Sarpol-e-Zahab,,,Shahrestan,County,,IR.BK.SP,IRN,Asia,878,42333.8659119606,48.216248191299094,878,42333.8659119606,48.216248191299094,878,56635.27056503296,64.50486396928584,619380510.4142026,0.00009143857388596046,0.0000683487213436057,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.14_1,Kermanshah,,IRN.14.11_1,Sonqor,,,Shahrestan,County,,IR.BK.SO,IRN,Asia,2933,59880.45838928223,20.416112645510477,2933,59880.45838928223,20.416112645510477,2933,80140.8995552063,27.323866196797237,2070905998.9277902,0.00003869847284072729,0.000028915102095549137,false
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.15_1,Khuzestan,,IRN.15.1_1,Abadan,,,Shahrestan,County,,IR.KZ.AB,IRN,Asia,3211,187001.337849617,58.23772589524042,3213,187061.0798444748,58.220068423428195,3213,266516.0908308029,82.94929686610735,2391764251.5585513,0.00011143075269944869,0.00007818552256049518,true
Iran,Islamic Republic of Iran,"Iran, Islamic Rep.",Southern Asia,IRN,Iran,IRN.15_1,Khuzestan,,IRN.15.2_1,Ahvaz,,,Shahrestan,County,,IR.KZ.AH,IRN,Asia,14935,1252504.6594228745,83.86372008187978,14935,1252504.6594228745,83.86372008187978,14935,1777957.258152008,119.04635139953184,10976989682.978636,0.00016197129718623863,0.00011410274543348245,false
